seed;gen;elapsed.time;best.sensing;best.locomotion;knee.locomotion;knee.sensing;locomotions;sensings;pareto.locomotions;pareto.sensings;best.sensing.g;best.locomotion.g
0;1;1008.656044960022;83;81;0.080236;0.0;5.0/0.40781/5.0/0.150351/0.196496/5.0/5.0/5.0/0.180036/5.0/5.0/5.0/5.0/5.0/0.161085/5.0/5.0/5.0/5.0/0.148967/0.206816/5.0/5.0/0.166504/5.0/5.0/0.199628/0.417214/5.0/5.0/0.138448/5.0/5.0/5.0/5.0/5.0/5.0/5.0/0.173491/0.179004/5.0/0.189712/5.0/0.145263/0.100541/0.103371/0.190206/0.191269/5.0/0.176965/0.239964/5.0/5.0/5.0/0.106/0.184345/5.0/0.114828/0.150786/0.153381/0.093553/0.289737/0.204392/5.0/0.406608/5.0/0.165102/5.0/5.0/5.0/0.177713/0.188055/0.089924/5.0/0.20946/5.0/0.122904/5.0/5.0/5.0/0.21068/0.080236/5.0/0.090426/0.13833/5.0/5.0/5.0/5.0/0.692178/0.206106/5.0/0.094634/0.161558/0.141099/5.0/5.0/5.0/0.168481/5.0;0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.234645/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0;0.090426/0.080236;0.234645/0.0;-0.788131383804705,-0.19754921944809478,0.20498882572303212,0.4015747529118556,-0.2601456855841531,-0.19608237877773016,0.016742915512671264,-0.9144948868395746,-0.2755273562761995,-0.6284059028605817,0.3380173584524777,0.32617545097469525,-0.46036887510955204,-0.9899929777113854,0.5974277595122406,-0.9354708429964775,0.9527269514771575,-0.9927219888143359,0.7453745666836105,0.05590683629966309,-0.6045046498822193,-0.5095558716839077,0.89529970078596,-0.7765143204709954,-0.26494575436555423,0.05769118743206225,-0.30533475830099577,-0.4285094937004914,-0.23782980432470135,-0.07104273758820923,-0.3641464303540154,-0.7447054073654342,0.42716331818786624,0.7560936566487586,0.8344897408298741,0.3260647226155331,0.2529719727848958,0.43728864624009245,-0.9934443776571027,-0.3938906699972904,0.270434001112563,0.5773917057634599,-0.6290606572993309,-0.7552337456490308,0.20838579081612463,0.04841374074542526,0.0756553831340725,-0.03866691444635828,0.670702770711362,-0.7766469335459862,-0.5261662836323573,0.18057214665750276,0.6521591456159446,0.1460066296800131,-0.2292925024731769,-0.30426002944611064,-0.29560596412425966,-0.5754851467973077,0.8733121235334218,0.5516443508607085,0.7729441356682143,-0.29564745492819067,-0.19176884775090142,-0.5769433858159259,-0.9568787093432902,-0.06323965112930785,0.2713858077006668,0.9021115224521674,0.9493136681151912,-0.5080309912206133,0.5407029581535976,-0.655698477410122,-0.6806304578544693,0.1370651596969008,0.7533985347000611,-0.3254178478476606,0.19290983480933188,0.39041959091081413,-0.3774431511522549,-0.9080345712646467,0.15916599545127919,0.26129429554029726,0.14799672436137334,0.43937686890196015,0.023059274580908395,-0.7027305301458491,0.11185613235801206,-0.5972297124081134,0.3773312997525886,0.2220603363495306,-0.1791110159491116,0.7580173070317571,-0.37238909885272875,0.9882869614909975,0.17697951783130472,0.8104068481361637,0.09490442085873241,0.19751951448742266,0.5358798119900756,-0.36654357526843295,0.8641798069908764,0.9714447854514376,-0.6515929882732296,-0.811004513430553,0.9317137222743692,-0.5262464611355258,-0.9732132449082849,0.2188535841445538,0.44472710367632295,0.5029988284543565,0.5652455357589352,-0.8518918065688657,-0.029766544962624097,-0.38696723907712105,0.726230929649649,0.29922326026018475,-0.06827790522406185,-0.17732556670187338,-0.2883492166828492,-0.3161517664309186,0.25136241359199674,0.05101927413348184,0.012370831487714673,-0.10877137158803318,-0.9104255871219324,-0.9779663661824467,0.92419248562768,0.5695768546028164,0.6843730895596947,-0.863233933185221,-0.46760507242013705,-0.4369060077466478,-0.4392784461419392,-0.01718047280636359,0.7036892469212768,-0.11378113366656661,0.6154886090415648,0.13734904440309292,-0.29294653961278017,-0.6844758034787464,-0.8478325655819332,0.01184847160017366,0.5217723811700026,0.7302882122603367,-0.03938661418622047,0.28655947847247054,-0.5269958581344834,-0.8611486713948908,-0.2880817241809117,0.8305584233978374,0.7521805639832666,0.1261336236675139,0.30221971447991614,0.7470300745462286,0.37380010500512495,-0.8465685002570527,0.9065968819343868,0.21320372723478687;0.04994600870118626,0.5391154588405644,-0.9556101724321944,0.2980231008919625,0.24452650440415802,0.2662457300001695,-0.9383179579172474,-0.20761090897424017,0.08833045961300257,-0.6847641375229612,-0.5781167780130141,0.7883813238602566,-0.8320213910201089,0.41750553949278313,-0.5333206445646472,-0.2694647121577931,-0.41484123927412453,0.6818839141966513,0.7963171434527023,0.00492225381296274,-0.9314492424231056,-0.6415671650633961,0.7021825625343698,0.49595783938739224,0.20433342404859656,0.008520456516545094,-0.28026193200292027,-0.00021920091678118148,-0.022297649166971967,0.004540095364063523,-0.8699317921196186,0.3292931817352527,-0.4739306997687103,-0.6862649921482644,-0.656969498138501,-0.5245559736917316,0.23844254078904603,0.9918380487702654,-0.19184765915410473,-0.7558078511469029,-0.2535348388070353,0.2804872713007027,-0.6528858193020575,0.18256794696005207,-0.2897782560927755,-0.2540049552504722,0.4208779579907489,0.9411123568953748,0.5803735921655233,-0.621140285741633,0.8973657734198766,-0.38383421733171486,0.6334303120373481,-0.6443707768440157,0.5672176948381034,0.7743944207021485,-0.9771606292774129,-0.5839353121706305,0.8337720791894754,-0.8366461887722132,-0.0801452923497401,0.9125928360756403,0.2885549182077187,-0.7873581859897032,0.3048653466074547,0.12706196870395692,-0.14459951851100628,0.4545439509093925,0.3104403338583255,-0.6103742781102393,0.4386305270169695,0.10679763239808415,-0.5807349382617633,0.2276162888241613,-0.09252253986822945,-0.24529703211940102,-0.28973871645343063,0.3259789014615706,0.5429712477725994,-0.23408983515015436,-0.6230567613979201,0.9727311400201348,0.7462352821550444,-0.37110796443430005,-0.799765239312862,0.27081166742010865,0.6753440537219961,-0.651610075450481,0.35706515076880585,-0.2696448415641659,-0.9254834411627579,0.34702291454753076,-0.14618152815469743,0.5865146057784769,-0.5257692422317528,-0.6445710104162368,-0.3067148438808496,0.5157121799846482,0.7586021378711809,0.1472762759264563,0.22517236430956689,-0.6415104641325209,-0.6768874936061744,-0.9504282441835854,-0.5397302235150798,0.5552800714723167,0.7288809202984228,-0.6038948381200764,-0.7312778629227026,-0.21001900124528405,0.6186031701962225,0.15872043536627967,0.5642466922341469,-0.8592654837587352,-0.4882571506794189,-0.951390681418621,-0.063492442765406,0.9576762727543016,-0.10879710303606926,-0.8102420995051793,-0.8616384034679074,0.7245834798941713,-0.8428807550932635,0.986204729336259,-0.7819983953179699,-0.5420527302737337,-0.09246610640905306,-0.8569813155566104,0.5224505849890377,0.4968743936159252,-0.4431738113861283,-0.6854404935976244,0.8897133077858252,0.382031231716089,-0.2231701160526145,-0.9894849454964074,-0.5706878072376875,-0.025742042366336815,0.05053213931232814,-0.43898302793615285,0.8746381207397225,-0.6062831565020126,-0.6992161885749408,0.26308536659955783,-0.3764692351184358,0.8265150118316018,0.7026750509494395,-0.06961054251186138,-0.02132445285505602,-0.40026974106265123,0.05045922988980256,-0.2810631128929577,0.9660468500823371,0.0647783057785416,-0.7606255526294061,-0.0832405473900133,-0.164363564430966,0.00854494576610021
0;2;1502.864925146103;83;128;0.052616;0.0;5.0/0.40781/0.150351/0.196496/0.180036/0.161085/0.148967/0.206816/0.166504/0.199628/0.417214/0.138448/0.173491/0.179004/0.189712/0.145263/0.100541/0.103371/0.190206/0.191269/0.176965/0.239964/0.106/0.184345/0.114828/0.150786/0.153381/0.093553/0.289737/0.204392/0.406608/0.165102/0.177713/0.188055/0.089924/0.20946/0.122904/0.21068/0.080236/0.090426/0.13833/0.692178/0.206106/0.094634/0.161558/0.141099/5.0/5.0/0.168481/5.0/5.0/5.0/5.0/0.178949/0.093497/5.0/0.158308/0.210825/5.0/5.0/0.156408/5.0/5.0/5.0/0.175464/5.0/0.324783/0.205516/5.0/5.0/0.153617/5.0/5.0/5.0/0.209411/5.0/0.098104/0.187496/0.052616/5.0/0.338002/0.189267/5.0/5.0/5.0/5.0/0.180647/0.385881/5.0/5.0/0.254007/5.0/5.0/5.0/0.103321/0.388798/5.0/5.0/5.0/5.0;0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.234645/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.00132/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0;0.090426/0.052616;0.234645/0.0;-0.788131383804705,-0.19754921944809478,0.20498882572303212,0.4015747529118556,-0.2601456855841531,-0.19608237877773016,0.016742915512671264,-0.9144948868395746,-0.2755273562761995,-0.6284059028605817,0.3380173584524777,0.32617545097469525,-0.46036887510955204,-0.9899929777113854,0.5974277595122406,-0.9354708429964775,0.9527269514771575,-0.9927219888143359,0.7453745666836105,0.05590683629966309,-0.6045046498822193,-0.5095558716839077,0.89529970078596,-0.7765143204709954,-0.26494575436555423,0.05769118743206225,-0.30533475830099577,-0.4285094937004914,-0.23782980432470135,-0.07104273758820923,-0.3641464303540154,-0.7447054073654342,0.42716331818786624,0.7560936566487586,0.8344897408298741,0.3260647226155331,0.2529719727848958,0.43728864624009245,-0.9934443776571027,-0.3938906699972904,0.270434001112563,0.5773917057634599,-0.6290606572993309,-0.7552337456490308,0.20838579081612463,0.04841374074542526,0.0756553831340725,-0.03866691444635828,0.670702770711362,-0.7766469335459862,-0.5261662836323573,0.18057214665750276,0.6521591456159446,0.1460066296800131,-0.2292925024731769,-0.30426002944611064,-0.29560596412425966,-0.5754851467973077,0.8733121235334218,0.5516443508607085,0.7729441356682143,-0.29564745492819067,-0.19176884775090142,-0.5769433858159259,-0.9568787093432902,-0.06323965112930785,0.2713858077006668,0.9021115224521674,0.9493136681151912,-0.5080309912206133,0.5407029581535976,-0.655698477410122,-0.6806304578544693,0.1370651596969008,0.7533985347000611,-0.3254178478476606,0.19290983480933188,0.39041959091081413,-0.3774431511522549,-0.9080345712646467,0.15916599545127919,0.26129429554029726,0.14799672436137334,0.43937686890196015,0.023059274580908395,-0.7027305301458491,0.11185613235801206,-0.5972297124081134,0.3773312997525886,0.2220603363495306,-0.1791110159491116,0.7580173070317571,-0.37238909885272875,0.9882869614909975,0.17697951783130472,0.8104068481361637,0.09490442085873241,0.19751951448742266,0.5358798119900756,-0.36654357526843295,0.8641798069908764,0.9714447854514376,-0.6515929882732296,-0.811004513430553,0.9317137222743692,-0.5262464611355258,-0.9732132449082849,0.2188535841445538,0.44472710367632295,0.5029988284543565,0.5652455357589352,-0.8518918065688657,-0.029766544962624097,-0.38696723907712105,0.726230929649649,0.29922326026018475,-0.06827790522406185,-0.17732556670187338,-0.2883492166828492,-0.3161517664309186,0.25136241359199674,0.05101927413348184,0.012370831487714673,-0.10877137158803318,-0.9104255871219324,-0.9779663661824467,0.92419248562768,0.5695768546028164,0.6843730895596947,-0.863233933185221,-0.46760507242013705,-0.4369060077466478,-0.4392784461419392,-0.01718047280636359,0.7036892469212768,-0.11378113366656661,0.6154886090415648,0.13734904440309292,-0.29294653961278017,-0.6844758034787464,-0.8478325655819332,0.01184847160017366,0.5217723811700026,0.7302882122603367,-0.03938661418622047,0.28655947847247054,-0.5269958581344834,-0.8611486713948908,-0.2880817241809117,0.8305584233978374,0.7521805639832666,0.1261336236675139,0.30221971447991614,0.7470300745462286,0.37380010500512495,-0.8465685002570527,0.9065968819343868,0.21320372723478687;-0.7153779402408829,-1.591110369663261,-0.5868889931168431,0.34060486167809056,-0.7550361501019677,0.7571830909949693,-0.45670421034103403,-0.7924145592965265,-0.7711484743234096,-0.7359178296061661,-0.7093412714349239,0.5348814390549932,0.8719940469580002,-0.7856846162962489,0.6675024172065409,0.5505155186673731,0.9738615896990381,0.9437757029877559,0.6321358437160467,0.8014558862925003,-0.652110835651237,0.022319452187967992,1.2587584623319035,-0.2782015682578673,0.4836652659892566,0.4278448934055137,-1.0445237181937976,0.14169270503963527,-1.5349954388770115,0.8539541104238619,-0.5615331476107094,0.7792539776032241,0.2916669638033217,-0.6072617000270331,0.20917748918072293,1.046702892902951,1.1843470229200084,-0.25930488596472345,0.7048805195505068,0.3639428449492214,0.28270372626047263,-0.41673941795648306,-0.6634475506592259,-0.09206901663170886,0.9153040305400286,-0.8524544348389829,-0.28085222849670954,-1.0569756528435106,-0.573876967888592,-0.44466181954193207,0.6188725703375938,0.4951053032426004,0.5094983540180158,-0.6969980953146236,-0.6991744168307508,-0.06112329994979121,1.2152245115946911,-0.5995789051121616,-0.5893858159461455,0.35948731629880104,0.6628310156348407,-1.2368333297348295,-0.4822467031000697,-0.32193007479059393,0.04137714615194049,-0.7065560984004615,-0.5913641005188952,0.28011207109630704,0.8725247449570701,0.105266615920181,0.16205233951030773,-0.9284574339155147,-0.7419360957385849,-0.23499332496011013,1.047803362441278,-0.4186360421849432,0.4479937769286315,1.1758154866227088,1.0037829484980008,-0.8928300242338542,0.9713235996682925,0.4537379819238993,-0.26255260157525745,-0.49287773344561914,0.12637414491856663,0.6665243209504339,-0.47711149120109175,-1.0910866298988064,-0.21793801690038617,0.6085636188031291,0.20978809381095614,-0.2568467699350221,-0.46217540030920923,1.6502851659182634,-0.5583227865544425,0.15362793630650312,0.10692787193119374,-0.6648590298926559,0.41359996570996116,-0.3676459826786045,0.47995666678309856,0.006594873681461479,0.023096018537300145,-0.08122045719613019,0.5433040898845898,0.20064834673737605,0.6697412532573731,1.3865431300970237,-0.286960946726206,-1.186107210238593,0.9428550627033159,-0.9446374092879342,-1.0599186096333693,-0.9418664152470305,0.13634171768351233,-0.10635412989496068,0.8280885787879383,-0.9873632889784073,-0.5882470977332331,-0.3741405592390128,-0.004923015322239755,-0.4359576220459681,-0.8651374554612494,0.8344375650639204,-1.0990872335614184,0.9300479382095235,0.31994579100012066,0.9861138362476124,0.6718477142540018,-0.4376518344720522,0.6418157868341438,-1.0227784543325091,-0.6312145849358458,-0.9391700293727038,0.49131004688103347,-1.109276835409533,0.45992682101235177,-1.651161169005743,0.8293403085544894,0.5782685411423042,0.272729006038662,0.5541128714406284,-0.10898887061846277,0.4849347590645531,-0.572483345386248,-0.2520788896821689,-0.3776141286312382,0.37733245379380914,0.47487862191044283,0.630949115289877,1.0664786263907933,-0.3340751035721682,1.002653121220237,0.7122410329304644,-0.34689906839590573,-0.04916160657856144,-0.04922083338426722,-1.3629302601511448
0;3;1991.2497668266296;185;128;0.052616;0.0;5.0/0.40781/0.150351/0.196496/0.180036/0.161085/0.148967/0.206816/0.166504/0.199628/0.417214/0.138448/0.173491/0.179004/0.189712/0.145263/0.100541/0.103371/0.190206/0.191269/0.176965/0.239964/0.106/0.184345/0.114828/0.150786/0.153381/0.093553/0.289737/0.204392/0.406608/0.165102/0.177713/0.188055/0.089924/0.20946/0.122904/0.21068/0.080236/0.090426/0.13833/0.692178/0.206106/0.094634/0.161558/0.141099/0.168481/0.178949/0.093497/0.158308/0.210825/0.156408/0.175464/0.324783/0.205516/0.153617/0.209411/0.098104/0.187496/0.052616/0.338002/0.189267/0.180647/0.385881/0.254007/0.103321/0.388798/0.203685/0.412208/0.262355/0.056367/0.160199/0.167021/0.180431/0.180053/0.139219/0.177628/0.20167/0.149196/0.211744/0.091797/0.149434/5.0/5.0/0.196998/0.079497/5.0/5.0/0.149571/5.0/0.3724/5.0/5.0/0.133985/0.160287/5.0/0.378495/5.0/0.174061/0.172598;0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.234645/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.00132/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.365757/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.0/0.185475/0.0/0.0/0.0/0.0/0.0;0.079497/0.052616;0.365757/0.0;0.29903844202169083,1.0212548674812927,-0.646760418024273,-0.3334018410471749,0.6558097660681764,0.0521626952854416,-0.3954750553029913,0.717073836436621,-1.0074866085416816,1.6192875235722473,0.33089883740361486,-0.57109974999454,0.44356106443014287,-1.4420731216030969,-0.5458892150960594,-1.1398910169789847,1.20490233395306,1.056331979579037,0.3149483650119566,-0.3033390530556582,0.3980789094957978,-0.04347210647096833,-0.8965505768729245,1.0791083294740882,0.4333436016358269,-0.6259999696474952,-0.5003596707183293,-1.4818882962420812,0.08525033365441348,-0.29897068418820955,-1.3334637662752717,-0.40155005687023054,-0.04081315547988884,-1.2134569607535959,0.6051733358771049,0.8584471733134811,1.3909487216963046,0.5641177934408876,0.5806606060873065,-1.3783294532173964,0.3090376828463993,-0.5511234680595556,-0.7140837576592485,-0.8600798205075602,-1.063591935099564,0.5101575258462667,-0.34248793382865306,-0.3402077588557469,1.3027937630330992,0.973521745515228,0.6195649054793924,-0.33132901999799313,-0.6921947144196616,0.8607166728122122,1.2159196694542644,0.6108366949439407,-0.04807667266479421,-0.04022748420619193,-0.03207962980994705,0.6424569701461325,-0.08256497645548855,0.31292219976968816,0.9812185469286353,0.4341769284646936,-1.4895175095632815,-1.3015354923571922,-0.809960776855883,0.5013894206552378,-0.9548469222705789,-1.5283950611861612,0.6988163253995944,1.1459529517252676,-0.027969039778158677,0.441304712060699,-1.5083679212869197,-0.44299373205661674,0.4561916638272419,-0.8578329713458888,0.2766679133153267,-1.4024766358900276,-0.1317983304028304,-0.03625876185703293,-0.12386846143569338,0.7314930788714774,0.8190001086627356,0.2030415925059307,0.6365334437460557,0.029339875504212774,-0.7674626690421276,0.9383377897511643,-0.47200800397676496,-0.28027606465069216,-0.9846323374977579,-0.21072018155181063,0.3790892923646929,-0.3577832813881793,-0.10820443781719613,-0.12426391675273754,-0.19416491863569785,-0.3847684560032627,-0.9791582481440911,-0.8297234849084475,-1.2000399083800222,-0.3749569637600204,0.363758684278106,-0.07381006021965353,2.3554577478205534,0.17845156472092275,0.49548061842973834,-0.3912594928675516,0.022968591167044194,-0.14472624033028952,-1.3713548967047613,-0.09455778744416352,1.738150903093876,-0.6586577641394614,-0.3195777981313023,-1.0839705322680597,-0.08212323165291827,0.4070065973656885,1.6171977032843154,0.5002532995804194,0.35626409632528105,0.057509972774332535,-0.4817511258703139,0.4507467296822889,0.6780702382974924,0.7978925045202714,-0.6967309351775529,0.14776888075882672,-1.1986704739619012,-0.27071350504096364,-1.080170689496255,-0.0925500088724186,0.5873931212086072,-0.16969320729510418,0.9875466732192029,-0.18349191666924813,1.29765475284416,-0.17381251836929842,0.6260346943997267,-0.4188360489458039,0.04280919427420238,-1.2587260914567897,0.10116184346830132,-1.1172859499211998,-1.16681128640236,-0.15990089243636593,-0.1317963181075606,0.28062287063694474,0.7795118154226129,-0.7059002300505836,-0.9502161278657131,-0.5594313455171349,-0.8304500140466903,-0.2712317560693425,0.9752801853672928,-0.32341805329257384;-0.7153779402408829,-1.591110369663261,-0.5868889931168431,0.34060486167809056,-0.7550361501019677,0.7571830909949693,-0.45670421034103403,-0.7924145592965265,-0.7711484743234096,-0.7359178296061661,-0.7093412714349239,0.5348814390549932,0.8719940469580002,-0.7856846162962489,0.6675024172065409,0.5505155186673731,0.9738615896990381,0.9437757029877559,0.6321358437160467,0.8014558862925003,-0.652110835651237,0.022319452187967992,1.2587584623319035,-0.2782015682578673,0.4836652659892566,0.4278448934055137,-1.0445237181937976,0.14169270503963527,-1.5349954388770115,0.8539541104238619,-0.5615331476107094,0.7792539776032241,0.2916669638033217,-0.6072617000270331,0.20917748918072293,1.046702892902951,1.1843470229200084,-0.25930488596472345,0.7048805195505068,0.3639428449492214,0.28270372626047263,-0.41673941795648306,-0.6634475506592259,-0.09206901663170886,0.9153040305400286,-0.8524544348389829,-0.28085222849670954,-1.0569756528435106,-0.573876967888592,-0.44466181954193207,0.6188725703375938,0.4951053032426004,0.5094983540180158,-0.6969980953146236,-0.6991744168307508,-0.06112329994979121,1.2152245115946911,-0.5995789051121616,-0.5893858159461455,0.35948731629880104,0.6628310156348407,-1.2368333297348295,-0.4822467031000697,-0.32193007479059393,0.04137714615194049,-0.7065560984004615,-0.5913641005188952,0.28011207109630704,0.8725247449570701,0.105266615920181,0.16205233951030773,-0.9284574339155147,-0.7419360957385849,-0.23499332496011013,1.047803362441278,-0.4186360421849432,0.4479937769286315,1.1758154866227088,1.0037829484980008,-0.8928300242338542,0.9713235996682925,0.4537379819238993,-0.26255260157525745,-0.49287773344561914,0.12637414491856663,0.6665243209504339,-0.47711149120109175,-1.0910866298988064,-0.21793801690038617,0.6085636188031291,0.20978809381095614,-0.2568467699350221,-0.46217540030920923,1.6502851659182634,-0.5583227865544425,0.15362793630650312,0.10692787193119374,-0.6648590298926559,0.41359996570996116,-0.3676459826786045,0.47995666678309856,0.006594873681461479,0.023096018537300145,-0.08122045719613019,0.5433040898845898,0.20064834673737605,0.6697412532573731,1.3865431300970237,-0.286960946726206,-1.186107210238593,0.9428550627033159,-0.9446374092879342,-1.0599186096333693,-0.9418664152470305,0.13634171768351233,-0.10635412989496068,0.8280885787879383,-0.9873632889784073,-0.5882470977332331,-0.3741405592390128,-0.004923015322239755,-0.4359576220459681,-0.8651374554612494,0.8344375650639204,-1.0990872335614184,0.9300479382095235,0.31994579100012066,0.9861138362476124,0.6718477142540018,-0.4376518344720522,0.6418157868341438,-1.0227784543325091,-0.6312145849358458,-0.9391700293727038,0.49131004688103347,-1.109276835409533,0.45992682101235177,-1.651161169005743,0.8293403085544894,0.5782685411423042,0.272729006038662,0.5541128714406284,-0.10898887061846277,0.4849347590645531,-0.572483345386248,-0.2520788896821689,-0.3776141286312382,0.37733245379380914,0.47487862191044283,0.630949115289877,1.0664786263907933,-0.3340751035721682,1.002653121220237,0.7122410329304644,-0.34689906839590573,-0.04916160657856144,-0.04922083338426722,-1.3629302601511448
